x,y
239.98692321777344,2.6797624826431274
234.16229248046875,1.0747753158211708
228.1715850830078,1.750036597251892
222.8802032470703,4.662120819091797
218.64599609375,8.99348783493042
215.307861328125,14.057686805725098
212.17234802246094,19.256473541259766
208.94625854492188,24.39961051940918
205.6327667236328,29.486881256103516
202.22540283203125,34.51178741455078
198.7108612060547,39.46217346191406
195.06881713867188,44.319393157958984
191.2686004638672,49.05379104614258
187.2609405517578,53.613426208496094
182.93499755859375,57.86731719970703
178.59507751464844,62.106990814208984
174.8560028076172,66.88345336914062
172.0004119873047,72.22882843017578
170.60549926757812,78.11214447021484
171.39662170410156,84.09015655517578
166.546142578125,87.71260070800781
162.6078643798828,92.30928039550781
160.55596923828125,97.96479034423828
161.6534423828125,103.85895538330078
165.21876525878906,108.73765563964844
169.89964294433594,112.59101867675781
170.610595703125,118.34365844726562
170.73617553710938,124.41365051269531
169.2010498046875,130.01699829101562
166.9845428466797,135.64881896972656
166.85203552246094,141.66824340820312
169.67185974121094,146.96316528320312
168.69598388671875,152.87811279296875
167.94590759277344,158.9016876220703
167.68316650390625,164.96487426757812
168.18771362304688,171.0081024169922
170.18450927734375,176.70358276367188
174.94570922851562,180.18844604492188
176.09152221679688,186.02574157714844
181.0975341796875,188.9922637939453
184.02963256835938,194.25047302246094
187.76100158691406,199.02029418945312
193.04725646972656,200.9813232421875
190.2650909423828,206.3715362548828
188.13392639160156,212.05355834960938
186.57862854003906,217.91976928710938
185.5929412841797,223.90814208984375
185.1787109375,229.96302795410156
185.3331298828125,236.0301513671875
186.04379272460938,242.05760192871094
186.8804931640625,248.04428100585938
187.030029296875,254.11306762695312
187.45846557617188,260.168701171875
188.17347717285156,266.1971130371094
189.2171630859375,272.17706298828125
190.66111755371094,278.0726623535156
192.614013671875,283.8184814453125
195.23941040039062,289.2870788574219
198.7632293701172,294.21759033203125
203.3956298828125,298.10748291015625
208.44483947753906,300.6087951660156
206.29006958007812,306.2847595214844
203.6894989013672,311.63165283203125
199.21749877929688,315.7340087890625
195.08692932128906,320.1821594238281
191.22389221191406,324.86492919921875
187.59547424316406,329.7320251464844
184.18113708496094,334.75164794921875
180.9649658203125,339.9007263183594
177.93450927734375,345.1611633300781
175.0797119140625,350.5191650390625
172.3907928466797,355.9622497558594
169.57411193847656,361.3389892578125
166.55711364746094,366.60736083984375
163.35462951660156,371.7647705078125
159.87840270996094,376.7408142089844
155.867919921875,381.28802490234375
151.177734375,385.1180419921875
147.34817504882812,389.81622314453125
144.60487365722656,395.2170715332031
143.28732299804688,401.1251220703125
143.5892333984375,407.1708984375
143.85440063476562,413.0359191894531
142.38584899902344,418.92657470703125
141.1303253173828,424.8662414550781
140.1702117919922,430.86016845703125
139.73223876953125,436.9117736816406
140.79766845703125,442.825927734375
144.24371337890625,447.2210388183594
147.63192749023438,452.2109069824219
153.0859832763672,454.54852294921875
158.8809356689453,452.977783203125
164.01162719726562,449.7549743652344
169.3809814453125,446.921142578125
174.4385986328125,443.6810302734375
178.12841796875,438.866455078125
180.89308166503906,433.47625732421875
181.81968688964844,427.84033203125
186.6033935546875,431.5129699707031
192.49603271484375,431.9311828613281
197.09092712402344,428.0987854003906
198.83607482910156,422.4755859375
197.75289916992188,416.5368957519531
199.21922302246094,410.6472473144531
201.42697143554688,405.0046691894531
204.70472717285156,405.4416809082031
205.9872283935547,411.373779296875
207.7961883544922,417.1671142578125
210.1500701904297,422.76055908203125
213.10951232910156,428.0574951171875
216.7430419921875,432.91473388671875
221.09487915039062,437.1376037597656
226.13626098632812,440.50408935546875
224.78094482421875,445.4151611328125
221.95816040039062,450.7903137207031
219.140625,456.168212890625
216.3245391845703,461.54693603515625
213.5135040283203,466.9282531738281
210.7027587890625,472.30975341796875
207.89830017089844,477.6944885253906
205.09902954101562,483.0820007324219
202.30592346191406,488.4726257324219
199.52076721191406,493.86737060546875
196.7451629638672,499.26702880859375
193.98846435546875,504.6762390136719
191.2644500732422,510.1021728515625
188.39793395996094,515.4483032226562
185.60398864746094,520.83740234375
183.12338256835938,526.3779907226562
180.94960021972656,532.0458984375
179.0969696044922,537.8267822265625
177.59234619140625,543.70751953125
176.4672393798828,549.672607421875
175.76113891601562,555.7012329101562
175.5147705078125,561.7659912109375
175.76971435546875,567.829833984375
176.70741271972656,571.9896240234375
178.64971923828125,566.2374267578125
178.9198760986328,570.1755981445312
178.87533569335938,576.2467651367188
178.87948608398438,582.3179931640625
178.9314422607422,588.3890380859375
179.0354461669922,594.4594116210938
179.1956329345703,600.528564453125
179.42015075683594,606.5956420898438
179.71798706054688,612.6595458984375
180.10450744628906,618.7183837890625
180.60122680664062,624.7692260742188
181.24131774902344,630.806396484375
182.07980346679688,636.8191528320312
183.22201538085938,642.7809448242188
184.811279296875,647.3657836914062
185.80088806152344,643.2225952148438
186.2773895263672,649.274658203125
186.52496337890625,655.340576171875
186.55633544921875,661.4114379882812
186.3582000732422,667.4791259765625
185.90432739257812,673.5327758789062
185.1541748046875,679.5567016601562
184.051513671875,685.5259399414062
182.51918029785156,691.3989868164062
180.4517822265625,697.1044311523438
177.71107482910156,702.5162963867188
174.14083862304688,707.4161376953125
169.63345336914062,711.462890625
164.2703857421875,714.2720947265625
158.33973693847656,713.891357421875
152.3056182861328,713.2339477539062
146.23886108398438,713.1686401367188
140.313720703125,714.3548583984375
134.48216247558594,715.956298828125
128.42937469482422,716.27783203125
122.44591522216797,715.3284301757812
116.57416534423828,713.8909912109375
110.83052825927734,715.499755859375
107.29549407958984,720.3101806640625
106.75389862060547,726.3055419921875
108.18457794189453,732.1787109375
109.60301971435547,738.0670776367188
112.76473236083984,743.1959838867188
118.1448745727539,745.7362670898438
124.12767791748047,744.9361572265625
126.64863586425781,747.4085083007812
122.31858825683594,751.6517944335938
117.66547393798828,755.5289916992188
115.07300567626953,760.96337890625
117.27628326416016,766.1929931640625
123.05982971191406,767.8604125976562
124.61489868164062,771.7509765625
127.12067413330078,776.900634765625
132.9617156982422,777.3693237304688
133.41127014160156,782.904296875
137.78182983398438,786.0482177734375
142.8495635986328,788.7998046875
148.7265625,787.4357299804688
154.12203979492188,784.6649169921875
160.0029754638672,783.9959106445312
166.04495239257812,783.4281005859375
171.98214721679688,782.1796264648438
177.65835571289062,780.0484008789062
182.72434997558594,776.7346801757812
186.70352172851562,772.1929321289062
191.55911254882812,768.5497436523438
196.5895538330078,765.1514892578125
201.7851104736328,762.0119018554688
207.15869140625,759.1885986328125
212.7299041748047,756.7803955078125
218.516845703125,754.956787109375
224.50628662109375,754.0166015625
230.5408477783203,754.4629516601562
236.6014404296875,754.6493530273438
242.63656616210938,754.0303955078125
248.50755310058594,752.513671875
253.94390869140625,749.843505859375
258.4405517578125,745.8007202148438
261.4153137207031,740.5389404296875
262.72344970703125,734.6279907226562
262.6979064941406,728.5654296875
261.73883056640625,722.57470703125
260.1526184082031,716.7150268554688
258.82958984375,710.7904052734375
257.8643798828125,704.7977905273438
257.53851318359375,698.7410888671875
259.0536193847656,692.9576416015625
260.4209899902344,698.7498779296875
261.8858642578125,699.76025390625
263.48248291015625,693.9026489257812
265.0284118652344,688.0316162109375
266.5254211425781,682.147705078125
267.9676818847656,676.2503662109375
269.349365234375,670.33837890625
270.65966796875,664.4102172851562
271.8824462890625,658.4635009765625
272.9928283691406,652.4946899414062
273.9484558105469,646.499267578125
274.66851806640625,640.4716796875
274.96343994140625,634.4100952148438
275.79498291015625,632.9898681640625
278.5101623535156,638.4202270507812
280.69537353515625,640.37841796875
281.7465515136719,634.39892578125
282.8878479003906,628.4359130859375
284.1130676269531,622.4896850585938
285.4253845214844,616.56201171875
286.8294982910156,610.6553344726562
288.3382263183594,604.774658203125
289.9652404785156,598.9256591796875
291.7309875488281,593.1168212890625
293.6653137207031,587.3621826171875
295.8099060058594,581.6828002929688
298.23150634765625,576.1163330078125
301.0384826660156,570.7354125976562
304.42840576171875,565.7052612304688
308.78045654296875,561.50390625
312.17572021484375,562.5779418945312
313.13104248046875,568.5728759765625
314.4150695800781,574.5059204101562
316.0021667480469,580.365478515625
317.8920593261719,586.1343383789062
320.09210205078125,591.792236328125
322.6148376464844,597.3134765625
325.4753112792969,602.6675415039062
328.68707275390625,607.818115234375
332.2615051269531,612.7239379882812
336.2047424316406,617.33837890625
340.51373291015625,621.6126098632812
343.4000549316406,621.8392944335938
343.95849609375,617.6678466796875
347.2436828613281,622.7735595703125
350.5289001464844,627.8792114257812
353.8141174316406,632.9849243164062
357.0993347167969,638.090576171875
356.7386169433594,641.2981567382812
352.3006591796875,645.0386962890625
347.71539306640625,647.5426635742188
342.32696533203125,650.1837768554688
338.0567626953125,654.0254516601562
333.2479553222656,657.6884155273438
330.0302429199219,662.4774169921875
325.1163024902344,666.011474609375
321.6794738769531,670.958984375
321.151611328125,676.9254760742188
323.4881286621094,682.4895629882812
328.0979919433594,686.1709594726562
333.67718505859375,688.5598754882812
339.5198059082031,690.1697998046875
344.6214904785156,691.41162109375
348.4664306640625,696.1007690429688
353.05413818359375,700.0648803710938
358.3236999511719,703.0569458007812
364.1285705566406,704.78564453125
370.1781921386719,705.087890625
376.176513671875,704.3981323242188
382.2066955566406,705.1039428710938
388.22003173828125,705.9396362304688
394.2127685546875,706.909423828125
400.17840576171875,708.0365600585938
406.1025390625,709.3628540039062
411.95770263671875,710.9660034179688
417.6754150390625,713
423.03350830078125,715.833740234375
428.4109802246094,718.646728515625
434.0537109375,720.8772583007812
439.951416015625,722.2872924804688
446.0024108886719,722.378173828125
451.6878662109375,720.3837890625
455.94427490234375,716.122314453125
458.41925048828125,710.6011352539062
459.60894775390625,704.6550903320312
459.9750671386719,698.5977783203125
459.7852478027344,692.5313110351562
459.37646484375,686.4736938476562
458.88653564453125,680.4223022460938
458.2987365722656,674.3796997070312
457.5628662109375,668.3533935546875
456.5411376953125,662.3701171875
456.6705322265625,661.3355102539062
459.2000732421875,666.8544921875
459.928466796875,664.4500122070312
459.4996032714844,658.3948974609375
458.7622985839844,652.369140625
457.729736328125,646.3870239257812
456.3982238769531,640.4640502929688
454.755615234375,634.6201171875
452.7855529785156,628.8782958984375
450.4696350097656,623.2671508789062
447.7887878417969,617.8211669921875
444.7252197265625,612.5811767578125
442.03436279296875,607.2091064453125
440.19573974609375,601.4229125976562
438.2906494140625,595.658447265625
436.3143005371094,589.9176635742188
434.25091552734375,584.2080078125
432.0733337402344,578.5407104492188
429.72943115234375,572.940673828125
427.0940856933594,567.47265625
423.67364501953125,562.485595703125
422.1268005371094,556.7463989257812
420.933349609375,550.7935791015625
419.7399597167969,544.8410034179688
418.5465087890625,538.8881225585938
417.35308837890625,532.935302734375
416.1596374511719,526.9824829101562
414.9661865234375,521.0296630859375
420.2530517578125,520.1886596679688
424.6210632324219,517.0864868164062
428.2349548339844,512.37890625
429.86541748046875,506.56207275390625
432.28363037109375,500.9933776855469
434.56463623046875,495.3670654296875
436.7027282714844,489.68505859375
438.6710205078125,483.9420166015625
440.41937255859375,478.12835693359375
441.8601989746094,472.231689453125
442.8139343261719,466.2386474609375
442.8301086425781,460.18023681640625
441.8079528808594,454.6156921386719
444.8717956542969,449.37451171875
447.76983642578125,444.03973388671875
450.5003967285156,438.617431640625
453.0384521484375,433.1025390625
455.3396911621094,427.48516845703125
457.33343505859375,421.7516784667969
458.8973083496094,415.88739013671875
459.8077392578125,409.8895568847656
461.8088073730469,404.3720703125
464.9132385253906,399.15478515625
467.8788146972656,393.857177734375
470.7036437988281,388.4834289550781
473.3751220703125,383.03179931640625
475.8709411621094,377.4975280761719
478.1599426269531,371.8747863769531
480.1957702636719,366.1556701660156
481.91192626953125,360.3330993652344
483.2071228027344,354.4033203125
485.1209411621094,348.7165832519531
487.9693603515625,343.35528564453125
490.998046875,338.0936279296875
494.2185974121094,332.94744873046875
497.6641845703125,327.9493408203125
501.3887023925781,323.15618896484375
505.4779357910156,318.67156982421875
510.07318115234375,314.7126770019531
513.7677001953125,312.1000061035156
507.8942565917969,312.0753173828125
512.3341674804688,307.95123291015625
516.0770263671875,303.1789855957031
518.767333984375,297.7566833496094
165.6999969482422,430.9559326171875
165.6999969482422,424.8846435546875
168.3982696533203,420.98736572265625
174.2248077392578,422.4759521484375
173.19374084472656,424.4529113769531
168.82675170898438,428.6061096191406
