x,y
277.84932708740234,304.9062042236328
280.5549850463867,313.33290100097656
283.7410659790039,321.58995056152344
287.39672088623047,329.6500473022461
291.5125198364258,337.48524475097656
294.8243713378906,345.1256637573242
290.73658752441406,352.9768829345703
286.54601287841797,360.7736053466797
282.2549591064453,368.5155563354492
277.86619567871094,376.2024154663086
273.3819885253906,383.83402252197266
268.8048095703125,391.410400390625
264.13722229003906,398.9312515258789
259.3814697265625,406.39671325683594
254.54002380371094,413.80690002441406
249.6149673461914,421.1618347167969
244.6089324951172,428.4617919921875
239.66856384277344,435.80372619628906
235.70877075195312,443.7112274169922
232.96896362304688,452.1190643310547
231.57733917236328,460.85072326660156
231.69617462158203,469.6895446777344
233.15142822265625,478.41822814941406
234.46216583251953,487.1716766357422
235.44432067871094,495.96815490722656
236.09576416015625,504.7952117919922
236.4149398803711,513.6405334472656
236.40120697021484,522.4916687011719
236.0545196533203,531.3359375
235.3756332397461,540.1610260009766
234.36619567871094,548.954345703125
233.02838134765625,557.703857421875
229.24988555908203,565.2054138183594
221.94681549072266,570.1943511962891
214.0163345336914,574.1092834472656
205.61281204223633,576.8660278320312
196.90457916259766,578.4118041992188
188.06576919555664,578.7288055419922
179.4317626953125,579.9828948974609
174.5922393798828,587.04833984375
176.13518905639648,595.5448913574219
183.1637725830078,600.5606536865234
191.94789123535156,601.6152496337891
200.76922607421875,602.3432312011719
209.60701751708984,602.8313446044922
218.45497131347656,603.07958984375
227.30631256103516,603.0880126953125
236.15467834472656,602.8579406738281
244.99356842041016,602.3895568847656
253.81671142578125,601.6834106445312
262.61744689941406,600.7384033203125
271.3894348144531,599.5562744140625
279.7874069213867,597.1085662841797
284.5252151489258,589.8932952880859
286.3166275024414,581.2258605957031
287.96290588378906,572.5288543701172
289.423583984375,563.7987060546875
290.69083404541016,555.0384826660156
291.75682830810547,546.2515258789062
292.6128234863281,537.4415435791016
293.2494354248047,528.6130676269531
293.6566848754883,519.7712707519531
293.82418060302734,510.9214172363281
293.7409133911133,502.070556640625
293.7060089111328,493.22596740722656
295.71600341796875,484.63323974609375
299.89000701904297,476.8551483154297
305.87439727783203,470.3643341064453
313.28016662597656,465.5582733154297
321.0652389526367,461.3482208251953
328.5974426269531,456.70123291015625
335.85523986816406,451.63616943359375
342.8200912475586,446.17518615722656
349.4767303466797,440.34254455566406
355.6755599975586,434.0381317138672
361.3869857788086,427.275634765625
366.83778381347656,420.30650329589844
372.18494415283203,413.2527770996094
377.0636978149414,405.8706970214844
381.45037841796875,398.1845016479492
385.6124801635742,390.37496185302734
386.46973419189453,389.7251434326172
382.8539505004883,397.7999801635742
378.70775604248047,405.6160430908203
373.9472198486328,413.07379150390625
368.74581146240234,420.2355499267578
363.1733169555664,427.10923767089844
356.93182373046875,433.3807830810547
355.7693328857422,440.7598876953125
358.67420959472656,449.1208953857422
361.87123107910156,457.3744659423828
365.35730743408203,465.51025390625
369.1290512084961,473.51759338378906
373.1833724975586,481.38531494140625
377.5175018310547,489.1029357910156
382.1273193359375,496.6587829589844
387.00939178466797,504.0418701171875
392.1596908569336,511.2400207519531
397.5749206542969,518.2414703369141
403.24977111816406,525.0338134765625
409.1944274902344,531.5907287597656
415.7794494628906,537.5025177001953
422.0453643798828,543.6873168945312
423.80125427246094,552.1894989013672
420.8617248535156,560.3590698242188
413.8321228027344,565.5973968505859
405.5530548095703,568.6602478027344
396.7834930419922,569.7368621826172
387.97108459472656,569.8193054199219
381.3955383300781,575.3322906494141
381.7073440551758,583.8377685546875
390.30531311035156,585.6507415771484
399.0624694824219,586.9341735839844
407.8696594238281,587.8144989013672
416.7074279785156,588.2964324951172
425.5576477050781,588.3851470947266
434.403564453125,588.0857696533203
443.2281951904297,587.4033813476562
452.0153350830078,586.3428344726562
460.74937438964844,584.9095306396484
469.4152069091797,583.1079559326172
477.9972686767578,580.9426422119141
485.72019958496094,576.9657287597656
490.42010498046875,569.5577850341797
491.2692108154297,560.8318481445312
488.4763488769531,552.4989471435547
482.7279357910156,545.8171997070312
476.9407501220703,539.1286315917969
472.14768981933594,531.6959686279297
468.41261291503906,523.6773223876953
464.79600524902344,515.5988922119141
460.84632873535156,507.677978515625
456.5823059082031,499.921630859375
452.0216979980469,492.3362579345703
447.1806182861328,484.9263000488281
442.0746765136719,477.6963348388672
436.71746826171875,470.6507568359375
430.6528778076172,464.30555725097656
424.33935546875,458.1369171142578
419.81683349609375,450.5557098388672
417.2549133300781,442.103515625
418.75669860839844,433.40065002441406
419.9755401611328,424.63401794433594
420.78802490234375,415.82073974609375
421.19007873535156,406.97894287109375
421.17803955078125,398.1281051635742
420.749755859375,389.28759002685547
419.9037170410156,380.4775161743164
418.6396026611328,371.7174072265625
416.9582824707031,363.0276565551758
414.8614959716797,354.42879486083984
411.99310302734375,346.057373046875
409.7100524902344,337.50726318359375
408.0535888671875,328.81396484375
407.05145263671875,320.0216064453125
406.7410888671875,311.1777038574219
408.3032989501953,306.0052032470703
414.13671875,312.6611099243164
420.3626708984375,318.95092010498047
426.9536437988281,324.85758209228516
433.8805694580078,330.36649322509766
441.1130065917969,335.46746826171875
448.62115478515625,340.15350341796875
456.3752136230469,344.42041015625
464.5376434326172,347.71399688720703
473.34149169921875,347.8584442138672
481.386962890625,344.38111114501953
487.8399658203125,338.3673324584961
491.557373046875,330.4249496459961
499.7869110107422,327.7009811401367
506.20741271972656,321.7347869873047
508.8143768310547,313.51788330078125
505.8417510986328,305.26927947998047
222.11518096923828,98.0886402130127
223.9018096923828,91.67081642150879
228.67674255371094,95.57836723327637
238.85692596435547,91.37069511413574
238.4012680053711,85.56557655334473
246.71084594726562,84.17062187194824
387.33765411376953,276.6219711303711
383.5712203979492,268.61273193359375
380.22583770751953,260.4186477661133
376.8494186401367,252.54698944091797
368.5518341064453,249.46770477294922
360.41666412353516,245.98668670654297
352.7301254272461,241.59796905517578
345.3524398803711,236.71383666992188
338.46192932128906,231.1605682373047
331.9601058959961,225.15619659423828
325.9080810546875,218.70010375976562
320.55126190185547,211.66148376464844
324.93601989746094,216.87445068359375
331.0581512451172,223.26364135742188
337.7040557861328,229.10614776611328
344.8247299194336,234.35960388183594
352.17330169677734,239.28907775878906
359.9712142944336,243.46953582763672
368.06534576416016,247.05084991455078
376.3295593261719,250.21564483642578
380.9975357055664,256.40039825439453
384.16732025146484,264.6640853881836
387.7227478027344,272.7693634033203
391.57977294921875,280.73573303222656
395.89623260498047,288.4630584716797
400.5743942260742,295.9758987426758
405.7359313964844,303.1642532348633
404.674560546875,302.73841857910156
398.9159851074219,296.02183532714844
393.8985061645508,288.73458099365234
